,Censo,Cuadro,Provincia,Departamento,Link,Unidad de registro,Indicador,Valor
129,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Almirante Brown,06028,Hectáreas,"1.500,1 - 2.000",0.0
130,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Almirante Brown,06028,Hectáreas,"2.000,1 - 2.500",0.0
131,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Almirante Brown,06028,Hectáreas,"2.500,1 - 5.000",0.0
132,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Almirante Brown,06028,Hectáreas,"5.000,1 - 7.500",0.0
133,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Almirante Brown,06028,Hectáreas,"7.500,1 - 10.000",0.0
134,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Almirante Brown,06028,Hectáreas,"10.000,1 - 20.000",0.0
135,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Almirante Brown,06028,Hectáreas,"20.000,1 y más",0.0
136,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,EAP,Total,240.0
137,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,EAP,Hasta 5,-1.0
138,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,EAP,"5,1 - 10",-1.0
139,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,EAP,"10,1 - 25",15.0
140,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,EAP,"25,1 - 50",25.0
141,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,EAP,"50,1 - 100",43.0
142,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,EAP,"100,1 - 200",42.0
143,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,EAP,"200,1 - 500",58.0
144,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,EAP,"500,1 - 1.000",33.0
145,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,EAP,"1.000,1 - 1.500",9.0
146,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,EAP,"1.500,1 - 2.000",4.0
147,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,EAP,"2.000,1 - 2.500",-1.0
148,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,EAP,"2.500,1 - 5.000",4.0
149,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,EAP,"5.000,1 - 7.500",-1.0
150,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,EAP,"7.500,1 - 10.000",0.0
151,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,EAP,"10.000,1 - 20.000",0.0
152,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,EAP,"20.000,1 y más",0.0
153,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,Hectáreas,Total,98489.6
154,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,Hectáreas,Hasta 5,9.0
155,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,Hectáreas,"5,1 - 10",15.0
156,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,Hectáreas,"10,1 - 25",258.0
157,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,Hectáreas,"25,1 - 50",959.5
158,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,Hectáreas,"50,1 - 100",3253.0
159,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,Hectáreas,"100,1 - 200",6528.0
160,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,Hectáreas,"200,1 - 500",18415.0
161,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,Hectáreas,"500,1 - 1.000",23590.1
162,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,Hectáreas,"1.000,1 - 1.500",10735.0
163,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,Hectáreas,"1.500,1 - 2.000",6789.0
164,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,Hectáreas,"2.000,1 - 2.500",2224.0
165,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,Hectáreas,"2.500,1 - 5.000",14766.0
166,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,Hectáreas,"5.000,1 - 7.500",-1.0
167,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,Hectáreas,"7.500,1 - 10.000",0.0
168,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,Hectáreas,"10.000,1 - 20.000",0.0
169,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Arrecifes,06077,Hectáreas,"20.000,1 y más",0.0
170,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,EAP,Total,4.0
171,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,EAP,Hasta 5,-1.0
172,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,EAP,"5,1 - 10",-1.0
173,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,EAP,"10,1 - 25",-1.0
174,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,EAP,"25,1 - 50",0.0
175,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,EAP,"50,1 - 100",0.0
176,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,EAP,"100,1 - 200",0.0
177,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,EAP,"200,1 - 500",0.0
178,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,EAP,"500,1 - 1.000",0.0
179,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,EAP,"1.000,1 - 1.500",0.0
180,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,EAP,"1.500,1 - 2.000",0.0
181,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,EAP,"2.000,1 - 2.500",0.0
182,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,EAP,"2.500,1 - 5.000",0.0
183,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,EAP,"5.000,1 - 7.500",0.0
184,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,EAP,"7.500,1 - 10.000",0.0
185,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,EAP,"10.000,1 - 20.000",0.0
186,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,EAP,"20.000,1 y más",0.0
187,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,Hectáreas,Total,37.6
188,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,Hectáreas,Hasta 5,2.5
189,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,Hectáreas,"5,1 - 10",8.0
190,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,Hectáreas,"10,1 - 25",-1.0
191,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,Hectáreas,"25,1 - 50",0.0
192,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,Hectáreas,"50,1 - 100",0.0
193,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,Hectáreas,"100,1 - 200",0.0
194,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,Hectáreas,"200,1 - 500",0.0
195,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,Hectáreas,"500,1 - 1.000",0.0
196,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,Hectáreas,"1.000,1 - 1.500",0.0
197,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,Hectáreas,"1.500,1 - 2.000",0.0
198,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,Hectáreas,"2.000,1 - 2.500",0.0
199,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según partido, en unidades y hectáreas. Al 31 de diciembre de 2017",Buenos Aires,Avellaneda,06035,Hectáreas,"2.500,1 - 5.000",0.0
